DATA_YEAR,SUSPECTED_DRUG_TYPE_ID,PROPERTY_ID,EST_DRUG_QTY,DRUG_MEASURE_TYPE_ID,NIBRS_SUSPECTED_DRUG_ID
2019,1,123695144,1,11,13643988
2019,12,123696222,1,11,13644075
2019,2,123691608,3.075,1,13644114
2019,17,123696686,,,13644119
2019,4,123696771,1,11,13644125
2019,2,123696782,1,11,13644126
2019,1,123696782,1,11,13653048
2019,18,123696782,,,13644127
2019,1,123696839,,,13644131
2019,2,123696849,1,1,13644132
2019,4,123696869,0.5,1,13644135
2019,1,122465543,1,1,13285064
2019,4,122464843,3,1,13279403
2019,15,122458868,5.025,1,13279479
2019,4,122466808,1,11,13285179
2019,2,122466977,0.5,1,13269466
2019,4,122470360,4.009,1,13279610
2019,2,122470360,1,1,13285204
2019,1,122467229,1,9,13279633
2019,4,122467229,5,9,13285233
2019,16,122463112,4,9,13279643
2019,1,122463112,1,1,13279642
2019,16,122463112,1,1,13269508
2019,8,122473357,2,9,13285389
2019,1,122475712,1.4,1,13269662
2019,8,122484882,0.021,3,13269895
2019,17,122481818,,,13269898
2019,5,122477924,2,9,13269903
2019,1,122477924,1,9,13269902
2019,11,122481973,5.5,1,13279962
2019,5,122481973,50,1,13285610
2019,4,122482283,29,9,13269987
2019,1,122485224,1,9,13279999
2019,8,122485307,1,9,13270017
2019,8,122485327,11,1,13270024
2019,4,122457668,1,9,13279333
2019,2,122457840,9,1,13279368
2019,5,122457840,16,1,13279369
2019,17,122457840,10,1,13284969
2019,2,122457865,1,11,13279373
2019,1,122457943,0.3,1,13279382
2019,4,122458165,4.004,1,13284996
2019,4,122465143,2660,1,13269335
2019,8,122465460,2,9,13285057
2019,1,122465791,1,1,13285081
2019,5,122459099,5,1,13269366
2019,1,122470105,0.66,1,13269430
2019,8,122470105,5.51,1,13279575
2019,1,122462425,1,9,13269431
2019,8,122462425,1,9,13279576
2019,1,122466969,0.003,1,13279596
2019,2,122462733,1,1,13279601
2019,8,122471371,3.2,1,13279692
2019,2,122471392,12,1,13279694
2019,8,122471413,4,1,13279696
2019,16,122468094,1,11,13285296
2019,8,122463792,1,1,13269550
2019,1,122468262,0.1,1,13279715
2019,2,122463851,3.4,1,13269556
2019,1,122472021,0.4,1,13285334
2019,8,122479863,2,9,13285385
2019,2,122473777,0.5,1,13279833
2019,11,122473777,5,1,13279835
2019,8,122473777,3,9,13279834
2019,8,122476189,3,9,13269708
2019,4,122480339,10,1,13285431
2019,2,122480339,8,1,13285430
2019,2,122480504,0.5,1,13279853
2019,5,122460153,1,1,13269222
2019,2,122457211,18.6,1,13279286
2019,16,122457466,3,9,13279310
2019,16,122454474,,,13284942
2019,1,122460578,4.47,1,13269274
2019,1,122460841,0.5,1,13269309
2019,5,122458278,1,1,13279435
2019,16,122461033,31,9,13279452
2019,2,122461533,4,1,13285077
2019,4,122459142,1,1,13279496
2019,17,122459176,15,5,13279500
2019,1,122461853,1,11,13285108
2019,1,122461892,1,1,13279533
2019,1,122459519,1,9,13285126
2019,8,122459519,1,9,13269392
2019,8,122466400,1,1,13279547
2019,8,122466423,1,9,13285145
2019,5,122466648,1,9,13285159
2019,4,122462341,1,1,13269420
2019,1,122470092,1.15,1,13269427
2019,2,122470092,1.11,1,13285166
2019,4,122470092,1.16,1,13285167
2019,15,122470166,2,1,13285174
2019,17,122470284,3,9,13279594
2019,1,122470284,9,9,13279592
2019,16,122470284,7,9,13279593
2019,4,122466941,1,1,13285190
2019,16,122466941,1,9,13269462
2019,4,122470401,1,9,13279618
2019,4,122470481,1,1,13269498
2019,5,122470552,1,3,13279634
2019,1,122470552,1,1,13285238
2019,2,117972277,9.8,1,11903717
2019,4,117972277,5.5,1,11903718
2019,2,117969201,117,1,11899142
2019,18,117969201,,,11909111
2019,5,117969201,4,9,11899143
2019,8,117969406,3,9,11903782
2019,1,117975813,6.1,1,11909148
2019,2,117973045,4,1,11909149
2019,2,117979657,9.5,1,11899184
2019,1,117976043,0.01,1,11899207
2019,5,117976043,1,1,11903822
2019,5,117973784,1,1,11903886
2019,8,117973873,1,1,11903894
2019,5,117973884,4,3,11903895
2019,14,117973957,150,9,11903898
2019,8,117973957,36,1,11903897
2019,2,117974002,1,1,11903905
2019,5,117974011,119.6,1,11903906
2019,16,117974011,136,9,11903907
2019,1,117974023,1,1,11903909
2019,8,117974179,1,1,11903921
2019,1,117974180,1,1,11903922
2019,8,117974217,1,1,11903923
2019,1,117974221,1,1,11903924
2019,14,117974221,1,9,11903925
2019,8,117974225,1,1,11903926
2019,2,117967341,34,9,11899043
2019,4,117967238,10,9,11903572
2019,4,117967246,10,9,11899031
2019,8,117970481,1,9,11908961
2019,12,117971024,1.9,1,11903644
2019,5,117971200,97,1,11903651
2019,1,117964022,6.41,1,11899079
2019,5,117964022,1,4,11899080
2019,15,117964022,86,9,11909008
2019,2,117971693,2,1,11903680
2019,4,117968436,1,9,11899092
2019,12,117971908,4,9,11903694
2019,13,117971908,1,9,11899093
2019,4,117974654,5.5,1,11899094
2019,8,117972051,6,9,11903698
2019,4,117972264,1,1,11909070
2019,8,117972653,1,9,11899146
2019,1,117975522,0.5,1,11899148
2019,1,117969414,2.2,1,11903784
2019,8,117975639,1,11,11909128
2019,16,117969481,3,9,11899166
2019,1,117972938,0.2,1,11909136
2019,8,117973167,8,9,11909158
2019,1,117973167,3.3,1,11903813
2019,2,117973167,1.3,1,11909157
2019,4,117973184,0.5,1,11899195
2019,1,117973217,1,9,11903819
2019,2,117973320,1,1,11909167
2019,4,117973346,14,1,11903832
2019,1,117973368,0.5,1,11903837
2019,16,117973423,204,9,11909174
2019,8,117973423,91.005,9,11903849
2019,2,117973423,24.065,1,11899226
2019,8,117976193,8,9,11903861
2019,4,117976193,1.1,1,11899236
2019,4,117980226,1,11,11899244
2019,12,117949073,2,9,11908659
2019,15,117949073,2,9,11903430
2019,18,117949073,,,11903431
2019,16,117965698,11,9,11898838
2019,17,117965944,1,11,11898856
2019,4,117965944,0.9,1,11898855
2019,1,117966215,102.009,1,11908713
2019,16,117966215,14,9,11908714
2019,18,117966215,,,11903461
2019,5,117961041,,,11908719
2019,4,117966344,1,9,11898894
2019,1,117949546,0.2,1,11903481
2019,5,117961222,52.3,1,11903486
2019,1,117966372,1.87,1,11903491
2019,1,117961238,14.3,1,11908754
2019,5,117961258,1.081,1,11908756
2019,8,117961285,11,1,11908764
2019,4,117966442,0.2,1,11898910
2019,5,117966445,439.4,1,11908773
2019,4,117961368,1,9,11908778
2019,4,117966472,17.23,1,11903505
2019,2,117966472,12.47,1,11898916
2019,8,117961514,10,9,11908798
2019,8,117961723,162,9,11908814
2019,4,117961956,2,1,11898959
2019,4,117961966,10,9,11903543
2019,4,117962123,2,9,11898994
2019,1,117962123,2,1,11898993
2019,2,117963503,3,1,11908986
2019,4,119029347,6,9,12275711
2019,5,119029450,,,12270822
2019,2,119030082,1,11,12275767
2019,16,119030094,1,11,12275768
2019,4,119030174,1,9,12275775
2019,2,117949297,12,9,11903449
2019,4,117970190,2,9,11908896
2019,4,117962529,1,11,11908897
2019,2,117962624,1,9,11908909
2019,4,117962624,1,9,11908910
2019,1,117970298,1,9,11908916
2019,4,117970479,76.007,1,11908960
2019,5,117970479,1,1,11903607
2019,8,117970673,1,1,11903628
2019,12,117970752,2,9,11908975
2019,2,117967724,8.6,1,11903635
2019,8,117964420,130,9,11909031
2019,1,117964420,42,1,11909029
2019,2,117964420,100,1,11909030
2019,8,117972192,34,9,11899110
2019,16,117972280,30,9,11903720
2019,13,117972280,66.005,9,11903719
2019,8,117972280,5,9,11899116
2019,8,117968875,2,9,11899123
2019,16,117968894,4,9,11903724
2019,16,117969271,1,7,11903764
2019,16,117973526,2,1,11903866
2019,4,117971664,,,11903678
2019,4,117968377,1,11,11899089
2019,15,117972422,1,9,11903731
2019,4,117971657,0.001,1,11903677
2019,8,117975475,2,9,11909109
2019,8,117969172,1.2,1,11899141
2019,2,117969172,6.5,1,11899140
2019,2,117969240,3,9,11899149
2019,6,117969330,1,11,11903769
2019,8,117969367,194,9,11903777
2019,2,117969367,28.006,1,11903776
2019,2,117972801,2,9,11903780
2019,5,117972867,0.75,3,11903786
2019,7,117975704,254.007,1,11909132
2019,2,117975709,7,1,11909134
2019,4,117972937,3,9,11903793
2019,4,117972937,0.004,1,11903794
2019,1,117972978,0.4,1,11903798
2019,8,117973004,0.4,1,11903803
2019,4,117973143,1,9,11899193
2019,2,117973432,,,11899228
2019,4,117973549,1,1,11903870
2019,5,120989640,1,11,12954050
2019,2,120986515,0.5,1,12949986
2019,16,120986515,90,9,12949987
2019,4,120982085,0.5,1,12944001
2019,8,120982203,2,9,12944018
2019,1,120987701,1,9,12944058
2019,4,120987701,3.6,1,12950131
2019,5,120991317,5,1,12954251
2019,8,120991317,49,9,12954252
2019,16,120991332,3,9,12950152
2019,4,120991448,0.2,1,12954272
2019,16,120991448,25,9,12954273
2019,16,120982576,2,9,12944088
2019,1,120989510,1,11,12950309
2019,4,120992977,2.6,1,12950326
2019,12,120999589,23,9,12954459
2019,8,120999589,1,9,12950353
2019,5,120999636,,,12950356
2019,2,121000078,1,11,12944300
2019,16,120994123,2,1,12950395
2019,5,121000812,3.1,3,12944355
2019,1,121004684,0.4,1,12954548
2019,8,121004713,0.4,1,12954555
2019,8,121004713,1.5,9,12954554
2019,2,121000960,430,1,12950475
2019,16,121005036,14,9,12954594
2019,11,121005155,16.8,1,12954614
2019,2,121005155,0.01,1,12954613
2019,16,121005735,150.25,1,12950575
2019,16,121005735,5,9,12950574
2019,18,121005735,,,12950576
2019,18,120998068,,,12954708
2019,2,120998068,1.92,1,12950592
2019,1,120998068,4.14,1,12944469
2019,4,121006235,12,9,12954720
2019,1,121006398,3,9,12954738
2019,8,120998478,3,9,12950619
2019,2,120998478,7,1,12950618
2019,1,121006513,1,1,12954741
2019,15,120998570,12,9,12950625
2019,1,121007096,1,11,12954799
2019,4,120981318,4,1,12943932
2019,17,120989746,1,9,12943944
2019,2,120988645,1.55,1,12950229
2019,1,120988664,13,9,12950235
2019,4,120988800,1,9,12950248
2019,2,120983396,8,9,12950249
2019,4,120983396,20,9,12944175
2019,2,120988885,1,11,12950255
2019,16,120983529,1,7,12944180
2019,4,120983529,3,9,12944179
2019,5,120992268,1,11,12954356
2019,5,120983579,4,1,12944183
2019,5,120992622,3,1,12954398
2019,12,120983938,1.65,1,12944231
2019,1,120983996,2.2,1,12954415
2019,8,120983996,2.049,1,12954416
2019,2,120984218,1,7,12944244
2019,4,120984218,1,9,12950327
2019,5,120984249,10,1,12944246
2019,5,120993304,156,9,12954448
2019,2,120995195,1,1,12950350
2019,1,120995195,5,1,12954449
2019,2,120995208,1,1,12950351
2019,2,120995215,2,9,12950352
2019,5,120993378,2,4,12954454
2019,8,120993576,58,9,12954473
2019,8,120993782,1,9,12954492
2019,8,120996478,3.2,1,12950439
2019,4,121004700,1,9,12954550
2019,12,120996610,3,1,12950460
2019,12,121004778,1,1,12950471
2019,16,121004785,7,9,12954568
2019,8,121004785,1,9,12954567
2019,12,121004821,0.054,3,12950476
2019,8,121005007,33,9,12954586
2019,12,121005140,13,1,12954608
2019,1,121005177,28.4,1,12950528
2019,8,121005177,42.8,1,12950529
2019,18,121005177,,,12950530
2019,4,121001334,0.6,1,12954644
2019,17,121001334,6,9,12950535
2019,1,121001723,1,11,12944457
2019,2,121001723,1,11,12944458
2019,4,121001723,1,11,12944459
2019,16,120990251,168,9,12954107
2019,1,120990338,1,11,12954114
2019,12,120990376,1,1,12954117
2019,8,120982060,0,1,12943995
2019,4,120987645,2.5,1,12950120
2019,4,120982408,0.5,1,12944052
2019,8,120982408,0,1,12944053
2019,16,120982551,10,9,12954262
2019,10,120988573,1,9,12944142
2019,1,120992123,1,11,12954339
2019,4,120992123,1,11,12954340
2019,5,120992233,1,3,12954352
2019,4,120983539,7,9,12944181
2019,2,120983584,1,9,12944184
2019,5,120989119,0.86,1,12950269
2019,5,120993303,22,3,12950348
2019,4,120993407,68,9,12954457
2019,17,120993407,2,9,12944255
2019,5,120993454,1,11,12954468
2019,16,120993454,1,11,12954469
2019,16,120986453,0,1,12949978
2019,4,120982477,8,9,12954235
2019,2,120991271,1.3,1,12944069
2019,4,120991730,2,1,12944109
2019,8,120983714,0.2,1,12944196
2019,2,120983723,1,11,12954376
2019,1,119031116,1,1,12275860
2019,1,119031149,1,1,12275868
2019,8,119031252,1,1,12275875
2019,1,119031252,1,1,12275874
2019,14,119031261,3,9,12275876
2019,8,119031303,1,1,12275883
2019,2,119031303,1,1,12275882
2019,16,119031308,1,9,12275885
2019,8,119031308,1,1,12275884
2019,1,119024013,1,1,12265859
2019,8,119031356,1,1,12275888
2019,5,119031357,1,1,12275889
2019,1,120992483,1,11,12954385
2019,1,120992503,0.003,1,12954390
2019,5,120983866,36,10,12954391
2019,5,120983866,5.4,3,12944221
2019,4,120993077,1,1,12954434
2019,2,120993077,1,1,12950335
2019,1,121000230,0.05,1,12944308
2019,5,120994236,1,1,12954515
2019,13,121000417,3,9,12944314
2019,2,120996340,1.001,1,12954531
2019,8,120996643,2.3,1,12950463
2019,4,121004820,4,1,12954570
2019,12,121004820,8,1,12954572
2019,8,121004820,11,9,12954571
2019,1,120997381,35.4,1,12954651
2019,4,120997381,5.7,1,12954652
2019,8,120997386,14,9,12944427
2019,4,121001478,1,1,12944435
2019,1,120981913,1,9,12943977
2019,7,120990805,26,9,12944020
2019,2,120990218,0.5,1,12954104
2019,2,120990990,1,1,12954189
2019,15,120991102,16,9,12954207
2019,2,120991102,1,9,12954206
2019,16,120991102,2,9,12950119
2019,1,120991128,1,11,12954216
2019,8,120987902,4,9,12950159
2019,16,120991833,2,9,12950181
2019,8,120988395,90,1,12950198
2019,1,120988395,2,1,12954325
2019,5,120997570,16,5,12944438
2019,5,120997570,22.5,1,12950562
2019,1,120982434,3,9,12954227
2019,4,120982434,1,11,12954228
2019,8,120982434,4,9,12954229
2019,8,120982463,66.005,9,12954231
2019,1,120987787,0.1,1,12950146
2019,2,120987787,0.1,1,12950147
2019,8,120987801,0.6,1,12944080
2019,16,120991403,4.3,1,12954264
2019,1,120991403,5.9,1,12954263
2019,2,120995317,1,1,12950359
2019,5,120993996,0.01,1,12954507
2019,2,120994187,0.05,1,12950398
2019,4,120994187,19,1,12950399
2019,5,120996239,1,7,12950418
2019,1,121004885,1,1,12950484
2019,4,121004885,1,1,12950486
2019,4,121001221,,,12950531
2019,2,121005330,1,9,12954639
2019,1,121001308,0.4,1,12944417
2019,4,121001535,1,9,12944441
2019,4,121001535,0.011,1,12944442
2019,1,120997763,1,9,12944450
2019,4,121001694,,,12944455
2019,2,121001694,,,12944454
2019,1,121005928,10,9,12954693
2019,4,121001821,1,1,12944468
2019,2,120998241,1,5,12950606
2019,5,120998252,25.003,1,12950608
2019,16,120998252,7,9,12950609
2019,2,120998252,4,1,12950607
2019,5,121006490,0.5,3,12950623
2019,8,121006966,4,9,12954791
2019,12,120981485,4.002,1,12950009
2019,11,120989944,8,1,12954080
2019,4,120981876,,,12943974
2019,2,120982650,2,1,12954305
2019,4,120988628,56,9,12950224
2019,1,120983267,1.1,1,12944155
2019,4,120983267,2.5,1,12944156
2019,18,120983267,,,12944157
2019,2,120989155,0,1,12950270
2019,4,120989155,3.5,1,12950271
2019,16,120983721,0.8,1,12944198
2019,2,120989298,0.1,1,12954381
2019,4,120989446,1,11,12950302
2019,2,120983937,21.951,1,12944230
2019,1,120992919,1,9,12950325
2019,8,120999626,1,9,12954470
2019,4,120999626,0.25,1,12950354
2019,8,120995336,1,11,12950360
2019,4,120995381,1,11,12950363
2019,17,120999835,1,11,12944281
2019,2,120993626,7,1,12954474
2019,1,120995684,10,9,12950388
2019,5,120993942,0.01,1,12950391
2019,4,120993995,1,9,12954506
2019,8,120993997,3,9,12950393
2019,2,120994398,4,1,12954523
2019,4,121000694,0.5,1,12944342
2019,17,121000694,0.5,1,12944343
2019,8,120994468,1,9,12954527
2019,2,120996310,78.7,1,12944347
2019,8,120996310,89,9,12950424
2019,4,120996310,1,1,12944348
2019,11,120994510,1,9,12954537
2019,17,120994510,6,9,12954539
2019,12,120994510,5,9,12954538
2019,8,121004680,2,9,12944362
2019,1,121001050,,,12944391
2019,1,121001426,8.1,1,12954653
2019,2,121005597,10,1,12944433
2019,2,121005937,3,9,12954694
2019,8,121006167,3,9,12954712
2019,4,121006167,1,1,12950599
2019,1,121006167,1,1,12950598
2019,2,121006191,1,11,12954716
2019,2,121006641,13,1,12954753
2019,16,121002960,9,9,12944607
2019,7,121002961,,,12944608
2019,1,121002976,1,11,12944609
2019,17,121003002,4,9,12944611
2019,12,121003002,3.5,9,12944610
2019,16,121003006,,,12944612
2019,16,121003008,1,9,12944613
2019,18,121003010,,,12944616
2019,4,121003010,1,11,12944614
2019,8,121003010,1,11,12944615
2019,5,121003037,1,11,12944617
2019,17,121003077,,,12944618
2019,17,121003105,,,12944619
2019,4,121003106,1,9,12944620
2019,17,121003111,,,12944621
2019,1,121003140,,,12944622
2019,1,121003148,12,9,12944623
2019,16,121003156,,,12944624
2019,1,120989823,1,9,12950001
2019,2,120986680,1,1,12950008
2019,5,120981621,0.5,3,12950020
2019,5,120989996,16,9,12954085
2019,18,120989996,,,12954087
2019,8,120989996,1261,9,12954086
2019,16,120981782,4,9,12954097
2019,1,120990312,0.3,1,12954110
2019,8,120987418,1,1,12950087
2019,8,120987443,8,9,12954161
2019,2,120990999,1.25,1,12954190
2019,5,120991088,,,12950117
2019,1,120991115,1.4,1,12950122
2019,8,120991119,1,9,12950124
2019,8,120991181,10,9,12950130
2019,4,120991256,19.8,1,12944066
2019,8,120982505,16,9,12944077
2019,2,120982505,0.5,1,12944076
2019,2,120991315,4,1,12954250
2019,2,120991679,1,11,12944100
2019,16,120988310,2,9,12950195
2019,4,120988547,0.55,1,12944137
2019,16,120988547,2,9,12944138
2019,1,120988547,1,9,12944136
2019,4,120992063,1,9,12954333
2019,1,120992078,0.6,1,12954336
2019,2,120983234,8,9,12944146
2019,4,120983234,12,9,12944147
2019,8,120983234,1,9,12944148
2019,4,120988620,,,12950220
2019,2,120988661,33.072,1,12950233
2019,16,120989661,1,1,12954053
2019,16,120989707,6.301,1,12954057
2019,4,120990088,2000,9,12943966
2019,1,120990088,112,1,12954091
2019,2,120990553,0.5,1,12950061
2019,4,120990553,2,1,12954124
2019,4,120987345,0.5,1,12954143
2019,8,120991012,115,9,12950105
2019,16,120991026,2,9,12954197
2019,1,120987634,0.6,1,12950118
2019,8,120987677,20.007,1,12954221
2019,8,120991156,1,9,12954223
2019,4,120991239,3,9,12950137
2019,8,120987809,7.1,1,12954259
2019,8,120987809,1,9,12954258
2019,2,120991359,0.03,1,12954260
2019,4,120991359,2,1,12954261
2019,8,120982532,3.4,1,12944081
2019,2,120982550,41.61,1,12944082
2019,16,120982550,16,9,12944083
2019,17,120982550,0.5,9,12944084
2019,5,120991522,2,1,12954279
2019,16,120991593,63.4,1,12954287
2019,4,120987909,1,9,12944097
2019,4,120988151,33,1,12944115
2019,8,120988243,1,11,12944120
2019,4,120988565,6,9,12950210
2019,2,120988565,7,9,12944141
2019,1,120983241,,,12944149
2019,1,120983266,1.2,1,12944153
2019,4,120983266,0.026,1,12944154
2019,5,120983669,2.76,1,12954360
2019,4,120989530,1,11,12944227
2019,4,120989530,1,9,12944226
2019,18,120989530,,,12950310
2019,2,120989559,1,9,12950311
2019,8,120983976,,,12950316
2019,2,120993013,1,1,12954428
2019,5,120994947,247,1,12950333
2019,1,120994981,5.6,1,12950337
2019,1,120993408,1,1,12944256
2019,4,120995326,116,9,12944264
2019,4,120993661,3,9,12954477
2019,2,120993661,1,9,12954476
2019,2,120999903,1,11,12944286
2019,8,120999903,1,11,12944287
2019,4,120995589,1.5,1,12944295
2019,2,120995589,0.4,1,12944294
2019,2,120993976,2,1,12954503
2019,2,121000578,7,9,12944326
2019,4,121000612,5,1,12944332
2019,2,121000612,5,1,12944331
2019,8,120996308,,,12950423
2019,8,120994486,1,7,12954530
2019,2,120996408,0.5,1,12950430
2019,8,121000802,1,9,12944352
2019,4,121001244,1,1,12944413
2019,4,121005420,64,9,12954646
2019,16,120997357,2,1,12954650
2019,16,120997357,3,9,12944424
2019,1,121001412,0.1,1,12944426
2019,8,120997417,2.6,1,12954656
2019,16,120997417,10,9,12944429
2019,8,121001466,4,3,12944432
2019,2,120997613,0.5,1,12950570
2019,1,121005832,8,9,12944452
2019,8,120990624,1,9,12950073
2019,8,120987349,3,9,12950078
2019,2,120990734,0,1,12954151
2019,8,120990734,116,9,12954152
2019,1,120990734,0.15,1,12944012
2019,1,120987420,0.3,1,12950088
2019,8,120987420,8,9,12950089
2019,8,120987465,2.5,9,12950090
2019,8,120982264,1,9,12950091
2019,2,120990916,1,1,12954178
2019,4,120990921,2,1,12954180
2019,8,120987574,5,9,12954195
2019,1,120991030,5,1,12950108
2019,8,120982361,1,9,12944049
2019,4,120991095,2.5,1,12954205
2019,4,120991136,0,1,12954218
